,SME_offers,SME,Social_clause,G_clause,G_criterion,G_weight,Price_weight,Award_price,Legal_status,Departement,Procedure_type,CPV,Framework,Advertising,Id_contract,Allotment,Month,Contract_type,SME_ratio,Other_offers,SIREN,Participation
324026,1.0,1,1,1,0,0.0,40.0,11.512925464970229,73,33,open,77310000,0,31.0,23-75386,1,2023_June,Services,1.0,0.0,253302004,1
737578,0.0,1,0,0,0,0.0,40.0,12.301382825334498,72,80,open,50413200,0,30.0,23-75387,0,2023_June,Services,0.0,6.0,218000016,0
402068,1.0,1,0,1,0,0.0,40.0,11.820608674425598,55,76,open,45212221,0,33.0,23-75437,0,2023_June,Works,1.0,0.0,532582418,1
828346,0.0,0,0,0,0,0.0,20.0,10.89523504653771,73,51,open,31682000,1,33.0,23-75465,1,2023_June,Supplies,0.0,2.0,130021660,0
828348,0.0,0,0,0,0,0.0,20.0,10.398216720659427,73,51,open,31682000,1,33.0,23-75465,1,2023_June,Supplies,0.0,2.0,130021660,0
828350,0.0,0,0,0,0,0.0,20.0,11.630749210909048,73,51,open,31682000,1,33.0,23-75465,1,2023_June,Supplies,0.0,2.0,130021660,0
828352,0.0,0,0,0,0,0.0,20.0,11.432290948879297,73,51,open,31682000,1,33.0,23-75465,1,2023_June,Supplies,0.0,2.0,130021660,0
828355,0.0,0,0,0,0,0.0,20.0,11.485947305005165,73,51,open,31682000,1,33.0,23-75465,1,2023_June,Supplies,0.0,2.0,130021660,0
828358,0.0,0,0,0,0,0.0,20.0,11.882545133275821,73,51,open,31682000,1,33.0,23-75465,1,2023_June,Supplies,0.0,2.0,130021660,0
377492,0.0,0,0,1,1,5.0,50.0,14.22097566607244,73,62,open,44613800,0,29.0,23-755,0,2023_January,Supplies,0.0,2.0,200069029,0
457192,2.0,1,0,0,1,5.0,20.0,21.639556568820566,41,77,open,79997000,1,30.0,23-75586,0,2023_June,Services,1.0,0.0,776056467,1
643693,1.0,1,0,0,1,5.0,45.0,11.373456479678952,72,57,open,79710000,1,33.0,23-75675,0,2023_June,Services,1.0,0.0,215704636,1
173323,1.0,1,0,1,0,0.0,40.0,12.043024164079805,72,13,open,39540000,0,36.0,23-75731,0,2023_June,Supplies,0.5,1.0,211300470,1
153824,4.0,0,0,0,0,0.0,40.0,14.603967918328545,73,92,open,72514300,1,45.0,23-75898,0,2023_June,Services,0.5714285714285714,3.0,187500095,1
853963,0.0,0,0,0,1,10.0,55.0,15.789591583986283,72,02,open,45233221,1,33.0,23-75905,0,2023_June,Works,0.0,2.0,220200026,0
324111,3.0,0,1,1,0,0.0,40.0,12.600038557245318,73,33,open,71241000,0,30.0,23-75976,0,2023_June,Services,0.375,5.0,243300316,1
721120,3.0,1,0,0,0,0.0,100.0,12.206072645530174,73,30,open,22113000,1,31.0,23-76131,1,2023_June,Supplies,1.0,0.0,200066918,1
721122,3.0,1,0,0,0,0.0,100.0,9.210340371976184,73,30,open,22113000,1,31.0,23-76131,1,2023_June,Supplies,1.0,0.0,200066918,1
437947,2.0,1,0,0,0,0.0,40.0,9.460195958887507,72,06,open,39151000,0,29.0,23-76286,1,2023_June,Supplies,1.0,0.0,210600045,1
285875,8.0,1,0,0,0,0.0,40.0,12.440037435475967,41,93,open,71300000,0,20.0,23-76383,1,2023_June,Services,1.0,0.0,279300065,1
285878,10.0,1,0,0,0,0.0,40.0,11.951502924528596,41,93,open,71300000,0,20.0,23-76383,1,2023_June,Services,1.0,0.0,279300065,1
1030648,0.0,0,0,0,0,0.0,40.0,12.106252310247962,73,88,open,79311200,1,31.0,23-76493,0,2023_June,Services,0.0,3.0,200071157,0
673981,1.0,0,0,1,0,0.0,35.0,11.841444731826746,73,54,open,38432210,0,36.0,23-76513,0,2023_June,Supplies,0.3333333333333333,2.0,180070039,1
772771,1.0,0,0,0,0,0.0,40.0,12.736700896592344,73,14,open,34114100,1,29.0,23-76526,0,2023_June,Supplies,0.3333333333333333,2.0,281400010,1
1035967,1.0,0,0,0,1,10.0,40.0,12.206072645530174,72,10,open,90910000,1,31.0,23-76604,0,2023_June,Services,0.3333333333333333,2.0,211003512,1
966386,0.0,0,0,0,0,0.0,10.0,16.612357652184155,73,26,open,65200000,1,30.0,23-76882,0,2023_June,Services,0.0,5.0,252601026,0
966387,0.0,0,0,0,0,0.0,10.0,16.765818962514132,73,26,open,65200000,1,30.0,23-76882,0,2023_June,Services,0.0,5.0,252601026,0
966388,0.0,0,0,0,0,0.0,10.0,16.739525967616128,73,26,open,65200000,1,30.0,23-76882,0,2023_June,Services,0.0,5.0,252601026,0
966389,0.0,0,0,0,0,0.0,10.0,16.61247708715077,73,26,open,65200000,1,30.0,23-76882,0,2023_June,Services,0.0,5.0,252601026,0
966390,0.0,0,0,0,0,0.0,10.0,16.605749592932092,73,26,open,65200000,1,30.0,23-76882,0,2023_June,Services,0.0,5.0,252601026,0
222812,0.0,0,0,1,1,10.0,40.0,14.73180128983843,72,92,open,71300000,1,51.0,23-77053,0,2023_June,Services,0.0,6.0,229200506,0
222813,0.0,0,0,1,1,10.0,40.0,14.73180128983843,72,92,open,71300000,1,51.0,23-77053,0,2023_June,Services,0.0,6.0,229200506,0
222814,0.0,0,0,1,1,10.0,40.0,14.73180128983843,72,92,open,71300000,1,51.0,23-77053,0,2023_June,Services,0.0,6.0,229200506,0
77912,4.0,1,0,0,0,0.0,35.0,13.997832114758229,73,62,negotiated,72000000,1,30.0,23-77196,0,2023_June,Services,1.0,0.0,130017791,1
150561,1.0,1,0,1,0,0.0,30.0,10.450115071181324,73,59,open,79419000,1,33.0,23-77267,0,2023_June,Services,0.3333333333333333,2.0,185911781,1
191282,4.0,1,0,0,0,0.0,50.0,12.517227074167097,73,84,open,16600000,0,31.0,23-77310,0,2023_June,Supplies,1.0,0.0,258402585,1
437860,3.0,1,0,1,1,5.0,60.0,12.157407473548894,72,83,open,44211100,0,41.0,23-7741,1,2023_January,Supplies,0.75,1.0,218300697,1
437861,2.0,1,0,1,1,5.0,60.0,11.751154653702478,72,83,open,44211100,0,41.0,23-7741,1,2023_January,Supplies,0.6666666666666666,1.0,218300697,1
487680,8.0,1,0,0,0,0.0,45.0,12.10293188661066,73,31,open,80000000,1,37.0,23-77609,1,2023_June,Services,1.0,0.0,193112562,1
487681,5.0,1,0,0,0,0.0,45.0,12.468821451436742,73,31,open,80000000,1,37.0,23-77609,1,2023_June,Services,1.0,0.0,193112562,1
487682,4.0,1,0,0,0,0.0,45.0,11.156250521031495,73,31,open,80000000,1,37.0,23-77609,1,2023_June,Services,1.0,0.0,193112562,1
487683,7.0,1,0,0,0,0.0,45.0,11.652513479177282,73,31,open,80000000,1,37.0,23-77609,1,2023_June,Services,1.0,0.0,193112562,1
1154100,1.0,0,0,0,1,20.0,80.0,13.458835614025542,72,70,open,14212000,1,31.0,23-77709,1,2023_June,Supplies,0.3333333333333333,2.0,227000015,1
1154101,1.0,1,0,0,1,20.0,80.0,12.676076274775909,72,70,open,14212000,1,31.0,23-77709,1,2023_June,Supplies,0.5,1.0,227000015,1
1154102,1.0,1,0,0,1,20.0,80.0,12.468436909997665,72,70,open,14212000,1,31.0,23-77709,1,2023_June,Supplies,0.3333333333333333,2.0,227000015,1
77940,2.0,1,0,0,0,0.0,50.0,14.73180128983843,57,78,open,71310000,1,29.0,23-77816,0,2023_June,Services,1.0,0.0,751081639,1
970063,0.0,0,1,1,0,0.0,40.0,13.864290026838416,73,26,open,45231400,1,33.0,23-77844,1,2023_June,Works,0.0,3.0,252601026,0
970072,0.0,0,1,1,0,0.0,40.0,13.99532471552515,73,26,open,45231400,1,33.0,23-77844,1,2023_June,Works,0.0,2.0,252601026,0
970073,0.0,0,1,1,0,0.0,40.0,13.854700212942948,73,26,open,45231400,1,33.0,23-77844,1,2023_June,Works,0.0,3.0,252601026,0
970074,0.0,0,1,1,0,0.0,40.0,13.996780620465149,73,26,open,45231400,1,33.0,23-77844,1,2023_June,Works,0.0,3.0,252601026,0
970075,0.0,0,1,1,0,0.0,40.0,14.068997419247335,73,26,open,45231400,1,33.0,23-77844,1,2023_June,Works,0.0,2.0,252601026,0
970064,0.0,0,1,1,0,0.0,40.0,13.854700212942948,73,26,open,45231400,1,33.0,23-77844,1,2023_June,Works,0.0,5.0,252601026,0
970065,0.0,0,1,1,0,0.0,40.0,13.86437805247697,73,26,open,45231400,1,33.0,23-77844,1,2023_June,Works,0.0,6.0,252601026,0
970066,0.0,0,1,1,0,0.0,40.0,12.190072015474014,73,26,open,45231400,1,33.0,23-77844,1,2023_June,Works,0.0,3.0,252601026,0
970067,0.0,0,1,1,0,0.0,40.0,13.883131018793062,73,26,open,45231400,1,33.0,23-77844,1,2023_June,Works,0.0,4.0,252601026,0
970068,0.0,0,1,1,0,0.0,40.0,13.99532471552515,73,26,open,45231400,1,33.0,23-77844,1,2023_June,Works,0.0,3.0,252601026,0
970069,0.0,0,1,1,0,0.0,40.0,14.029277170884436,73,26,open,45231400,1,33.0,23-77844,1,2023_June,Works,0.0,3.0,252601026,0
970070,0.0,0,1,1,0,0.0,40.0,13.854700212942948,73,26,open,45231400,1,33.0,23-77844,1,2023_June,Works,0.0,3.0,252601026,0
970071,0.0,0,1,1,0,0.0,40.0,13.85983414275547,73,26,open,45231400,1,33.0,23-77844,1,2023_June,Works,0.0,3.0,252601026,0
653355,2.0,1,1,1,1,10.0,40.0,13.920050737238197,73,57,open,85312510,1,37.0,23-77845,1,2023_June,Services,1.0,0.0,200039865,1
653356,1.0,1,1,1,1,10.0,40.0,12.953781398832778,73,57,open,85312510,1,37.0,23-77845,1,2023_June,Services,1.0,0.0,200039865,1
653357,1.0,1,1,1,1,10.0,40.0,12.373432837183968,73,57,open,85312510,1,37.0,23-77845,1,2023_June,Services,1.0,0.0,200039865,1
456584,2.0,1,0,0,1,5.0,30.0,19.244856186918714,41,77,open,80530000,1,33.0,23-7807,1,2023_January,Services,0.5,2.0,776056467,1
456579,2.0,0,0,0,1,5.0,30.0,18.890684373198102,41,77,open,80530000,1,33.0,23-7807,1,2023_January,Services,0.5,2.0,776056467,1
456586,4.0,1,0,0,1,5.0,30.0,17.216707939626428,41,77,open,80530000,1,33.0,23-7807,1,2023_January,Services,1.0,0.0,776056467,1
456582,3.0,1,0,0,0,0.0,30.0,18.146243898250606,41,77,open,80530000,1,33.0,23-7807,1,2023_January,Services,0.5,3.0,776056467,1
1040472,0.0,0,0,0,1,6.0,50.0,13.396098638653262,73,16,open,39713300,0,39.0,23-78195,0,2023_June,Supplies,0.0,2.0,251602660,0
77941,2.0,1,0,0,0,0.0,30.0,13.412446066069847,71,75,open,92225100,1,33.0,23-78204,1,2023_June,Services,1.0,0.0,110000023,1
77942,4.0,1,0,0,0,0.0,20.0,11.401792766717712,71,75,open,72212314,1,33.0,23-78204,1,2023_June,Services,1.0,0.0,110000023,1
199522,0.0,0,0,1,0,0.0,40.0,11.461632170582678,72,13,open,39162110,1,31.0,23-78397,0,2023_June,Supplies,0.0,2.0,211300140,0
1098503,0.0,0,0,0,0,0.0,30.0,12.446321070827146,73,52,open,71241000,0,29.0,23-78400,0,2023_June,Services,0.0,1.0,130007834,0
191304,0.0,0,0,1,0,0.0,50.0,11.918390573078392,72,13,open,39710000,1,32.0,23-78401,1,2023_June,Supplies,0.0,2.0,211300140,0
191305,0.0,0,0,1,0,0.0,50.0,11.918390573078392,72,13,open,18530000,1,32.0,23-78401,1,2023_June,Supplies,0.0,1.0,211300140,0
191306,1.0,0,0,1,0,0.0,50.0,11.918390573078392,72,13,open,18530000,1,32.0,23-78401,1,2023_June,Supplies,0.5,1.0,211300140,1
191307,0.0,0,0,1,0,0.0,50.0,11.918390573078392,72,13,open,18530000,1,32.0,23-78401,1,2023_June,Supplies,0.0,1.0,211300140,0
191308,0.0,0,0,1,0,0.0,50.0,11.918390573078392,72,13,open,18530000,1,32.0,23-78401,1,2023_June,Supplies,0.0,1.0,211300140,0
917945,2.0,1,0,0,0,0.0,30.0,11.060250817846267,72,85,open,85312400,1,27.0,23-78482,1,2023_June,Services,0.6666666666666666,1.0,228500013,1
917946,2.0,1,0,0,0,0.0,30.0,11.497679838754662,72,85,open,85312400,1,27.0,23-78482,1,2023_June,Services,0.6666666666666666,1.0,228500013,1
917947,2.0,1,0,0,0,0.0,30.0,12.736847944603785,72,85,open,85312400,1,27.0,23-78482,1,2023_June,Services,0.6666666666666666,1.0,228500013,1
917948,3.0,1,0,0,0,0.0,30.0,11.484518274369378,72,85,open,85312400,1,27.0,23-78482,1,2023_June,Services,0.75,1.0,228500013,1
917949,3.0,1,0,0,0,0.0,30.0,11.639470006295184,72,85,open,85312400,1,27.0,23-78482,1,2023_June,Services,0.75,1.0,228500013,1
1119983,0.0,0,0,0,0,0.0,100.0,15.442564001860777,72,58,negotiated,45211350,0,62.0,23-78520,0,2023_June,Works,0.0,1.0,215801945,0
686493,1.0,1,0,0,0,0.0,60.0,12.720137417586516,41,28,open,50341200,0,34.0,23-78627,0,2023_June,Services,1.0,0.0,393448881,1
437509,0.0,0,0,1,1,20.0,40.0,12.360223311071717,72,83,open,35811200,1,38.0,23-78732,1,2023_June,Supplies,0.0,1.0,218300697,0
437510,2.0,0,0,1,1,20.0,40.0,12.360223311071717,72,83,open,35200000,1,38.0,23-78732,1,2023_June,Supplies,0.5,2.0,218300697,1
734227,1.0,0,0,0,0,0.0,60.0,10.602815592171154,73,42,open,24111500,1,38.0,23-78741,1,2023_June,Supplies,0.5,1.0,264200304,1
832855,1.0,1,0,0,0,0.0,50.0,16.300417207752275,73,01,open,45000000,0,31.0,23-78862,1,2023_July,Works,1.0,0.0,240100750,1
832860,1.0,1,0,0,0,0.0,50.0,15.89495209964411,73,01,open,45233142,0,31.0,23-78862,1,2023_July,Works,1.0,0.0,240100750,1
832863,2.0,1,0,0,0,0.0,50.0,16.11809565095832,73,01,open,45200000,0,31.0,23-78862,1,2023_July,Works,1.0,0.0,240100750,1
1098815,5.0,1,0,0,0,0.0,40.0,12.802819051803764,73,52,open,44613800,1,29.0,23-78961,0,2023_June,Supplies,1.0,0.0,200055614,1
1099065,1.0,0,0,0,1,30.0,60.0,13.122363377404328,73,52,open,34928480,1,34.0,23-78964,0,2023_June,Supplies,0.3333333333333333,2.0,200055614,1
1041587,1.0,1,0,0,1,10.0,65.0,12.959844447906553,73,16,open,90513000,0,33.0,23-78996,0,2023_June,Services,1.0,0.0,251602660,1
151741,1.0,1,0,0,0,0.0,50.0,12.45488394359296,72,59,open,55520000,1,30.0,23-79082,0,2023_June,Services,1.0,0.0,215902719,1
711325,3.0,1,0,0,0,0.0,45.0,13.527284337490808,72,74,open,45222000,0,34.0,23-7915,0,2023_January,Works,0.5,3.0,227400017,1
173525,4.0,1,1,1,0,0.0,40.0,14.28551418721001,72,84,open,90690000,1,37.0,23-79224,1,2023_June,Services,1.0,0.0,218400075,1
173526,1.0,1,1,1,0,0.0,40.0,15.03928598958639,72,84,open,90610000,1,37.0,23-79224,1,2023_June,Services,1.0,0.0,218400075,1
874814,1.0,1,0,0,0,0.0,10.0,12.323855681186558,73,37,open,42900000,1,33.0,23-79246,1,2023_June,Supplies,1.0,0.0,193708005,1
874815,1.0,0,0,0,0,0.0,30.0,11.622802933817836,73,37,open,39141500,1,33.0,23-79246,1,2023_June,Supplies,1.0,0.0,193708005,1
457416,1.0,0,0,0,1,5.0,50.0,12.956271011959132,72,77,open,77310000,1,32.0,23-79355,0,2023_June,Services,0.25,3.0,217701838,1
437055,1.0,0,0,0,1,5.0,50.0,14.151982794585487,73,83,open,50000000,0,52.0,23-7951,0,2023_January,Services,0.2,4.0,288300403,1
1078816,1.0,0,0,1,0,0.0,75.0,12.952760593018148,73,41,open,09200000,1,41.0,23-8009,1,2023_January,Supplies,1.0,0.0,200030385,1
1078817,1.0,0,0,1,0,0.0,75.0,10.165851817003619,73,41,open,09200000,1,41.0,23-8009,1,2023_January,Supplies,1.0,0.0,200030385,1
1078818,1.0,0,0,1,0,0.0,55.0,12.80765263256463,73,41,open,09200000,1,41.0,23-8009,1,2023_January,Supplies,1.0,0.0,200030385,1
1078819,1.0,0,0,1,0,0.0,75.0,10.631036159813405,73,41,open,09200000,1,41.0,23-8009,1,2023_January,Supplies,1.0,0.0,200030385,1
496293,4.0,1,0,0,0,0.0,50.0,12.429216196844383,72,78,open,39162110,1,46.0,23-8016,1,2023_January,Supplies,0.8,1.0,217804988,1
426723,2.0,1,0,0,0,0.0,50.0,15.201804919084164,72,83,open,09132100,1,36.0,23-80186,0,2023_June,Supplies,1.0,0.0,218301232,1
98112,1.0,1,1,0,0,0.0,40.0,13.710150042306449,71,75,open,72500000,1,30.0,23-80302,0,2023_June,Services,1.0,0.0,120001037,1
256295,2.0,1,0,0,0,0.0,80.0,12.611537753638338,72,69,open,60130000,1,31.0,23-8034,1,2023_January,Services,1.0,0.0,200053767,1
256296,2.0,1,0,0,0,0.0,80.0,12.611537753638338,72,69,open,60130000,1,31.0,23-8034,1,2023_January,Services,1.0,0.0,200053767,1
340084,1.0,1,0,0,0,0.0,30.0,12.99377972450374,73,78,open,79421000,0,34.0,23-80349,0,2023_June,Services,1.0,0.0,180089047,1
916163,1.0,0,0,0,0,0.0,45.0,11.701570238028598,72,85,open,34130000,0,29.0,23-80376,0,2023_June,Supplies,0.3333333333333333,2.0,228500013,1
700152,1.0,1,0,0,0,0.0,60.0,12.323855681186558,72,29,open,34928471,0,29.0,23-80381,0,2023_June,Supplies,1.0,0.0,212901565,1
590631,0.0,0,0,1,0,0.0,45.0,13.304684934198283,72,38,open,45330000,1,36.0,23-80416,0,2023_June,Works,0.0,1.0,223800012,0
218810,1.0,1,0,0,1,15.0,40.0,11.512925464970229,72,92,open,39162100,1,32.0,23-80455,1,2023_June,Supplies,1.0,0.0,219200359,1
218811,1.0,1,0,0,1,15.0,40.0,11.512925464970229,72,92,open,37524100,1,32.0,23-80455,1,2023_June,Supplies,1.0,0.0,219200359,1
512254,1.0,1,0,1,0,0.0,50.0,11.982929094215963,72,06,open,39162110,1,32.0,23-8050,1,2023_January,Supplies,0.3333333333333333,2.0,210600797,1
512255,1.0,1,0,1,0,0.0,50.0,11.982929094215963,72,06,open,30192400,1,32.0,23-8050,1,2023_January,Supplies,1.0,0.0,210600797,1
815277,1.0,0,0,0,0,0.0,100.0,12.917520099928085,73,49,open,48612000,1,38.0,23-80521,0,2023_June,Services,0.125,7.0,254901309,1
78302,1.0,0,1,1,1,10.0,50.0,13.527828485512494,81,94,open,50700000,0,44.0,23-80526,1,2023_June,Services,0.5,1.0,381202282,1
547040,2.0,1,0,0,0,0.0,40.0,12.433383501555662,73,34,open,90712400,0,30.0,23-80542,0,2023_June,Services,1.0,0.0,200018679,1
199531,2.0,1,1,1,0,0.0,40.0,12.542544882151386,71,13,open,39120000,1,33.0,23-80544,1,2023_June,Supplies,1.0,0.0,171304306,1
199532,2.0,1,1,1,0,0.0,40.0,11.695247021764184,71,13,open,39120000,1,33.0,23-80544,1,2023_June,Supplies,1.0,0.0,171304306,1
916164,1.0,1,0,1,1,10.0,40.0,11.401401550084897,72,85,open,44211100,0,34.0,23-80636,0,2023_June,Supplies,0.5,1.0,228500013,1
917285,3.0,1,0,0,0,0.0,40.0,12.115053247143004,72,85,open,71240000,0,32.0,23-80647,1,2023_June,Services,1.0,0.0,200082139,1
875046,3.0,1,0,0,0,0.0,30.0,12.441144767709657,72,37,negotiated,48900000,1,32.0,23-8070,1,2023_January,Services,1.0,0.0,223700014,1
875047,3.0,1,0,0,0,0.0,30.0,11.289781913656018,72,37,negotiated,72500000,1,32.0,23-8070,1,2023_January,Services,1.0,0.0,223700014,1
78314,3.0,1,0,0,0,0.0,30.0,15.60727002719233,71,75,open,72267100,1,43.0,23-80915,0,2023_June,Services,0.42857142857142855,4.0,110043015,1
917950,2.0,1,0,0,0,0.0,30.0,12.100712129872347,71,85,open,18300000,0,32.0,23-80922,1,2023_June,Supplies,1.0,0.0,130010226,1
917951,2.0,1,0,0,0,0.0,30.0,11.512925464970229,71,85,open,18143000,0,32.0,23-80922,1,2023_June,Supplies,1.0,0.0,130010226,1
1099046,1.0,1,0,0,0,0.0,60.0,12.36179352052695,73,52,open,90513000,0,34.0,23-80929,0,2023_June,Services,1.0,0.0,200055614,1
239973,2.0,1,0,1,0,0.0,40.0,13.304684934198283,72,69,open,71300000,1,33.0,23-80967,0,2023_June,Services,1.0,0.0,200046977,1
239974,2.0,1,0,1,0,0.0,40.0,13.304684934198283,72,69,open,71300000,1,33.0,23-80967,0,2023_June,Services,1.0,0.0,200046977,1
323069,1.0,0,0,1,1,10.0,50.0,15.89495209964411,73,47,open,32424000,1,32.0,23-80983,1,2023_June,Supplies,0.125,7.0,254701824,1
773011,2.0,1,0,0,0,0.0,60.0,12.525761976616934,72,14,open,71356200,1,32.0,23-81010,0,2023_June,Services,1.0,0.0,221401185,1
796883,4.0,1,0,0,0,0.0,30.0,12.355612712799749,73,56,open,79311000,0,42.0,23-81099,0,2023_June,Services,1.0,0.0,200043123,1
795651,1.0,1,0,0,0,0.0,60.0,13.230715413998109,73,56,open,90500000,0,32.0,23-81199,0,2023_June,Services,0.3333333333333333,2.0,200043123,1
1035968,1.0,0,0,0,0,0.0,40.0,13.39997996237267,73,10,open,32323500,0,31.0,23-81515,0,2023_June,Supplies,0.3333333333333333,2.0,200069250,1
782674,1.0,1,0,0,0,0.0,40.0,13.374950617538671,72,64,open,50232100,0,41.0,23-81520,0,2023_June,Services,0.5,1.0,216403485,1
323077,5.0,0,0,0,0,0.0,100.0,13.785051350479566,72,33,negotiated,92320000,0,28.0,23-81773,0,2023_June,Services,1.0,0.0,213300395,1
733466,4.0,1,0,0,0,0.0,40.0,10.915088464214607,72,42,open,90911000,0,30.0,23-8187,1,2023_January,Services,1.0,0.0,214202798,1
733467,4.0,1,0,0,0,0.0,40.0,10.46310334047155,72,42,open,90911000,0,30.0,23-8187,1,2023_January,Services,1.0,0.0,214202798,1
733468,3.0,1,0,0,0,0.0,40.0,11.225243392518447,72,42,open,90911000,0,30.0,23-8187,1,2023_January,Services,1.0,0.0,214202798,1
733469,5.0,1,0,0,0,0.0,40.0,8.987196820661973,72,42,open,90911000,0,30.0,23-8187,1,2023_January,Services,1.0,0.0,214202798,1
733470,5.0,1,0,0,0,0.0,40.0,9.104979856318357,72,42,open,90911000,0,30.0,23-8187,1,2023_January,Services,1.0,0.0,214202798,1
733471,4.0,1,0,0,0,0.0,40.0,9.903487552536127,72,42,open,90911000,0,30.0,23-8187,1,2023_January,Services,1.0,0.0,214202798,1
733472,5.0,1,0,0,0,0.0,40.0,8.517193191416238,72,42,open,90911000,0,30.0,23-8187,1,2023_January,Services,1.0,0.0,214202798,1
733679,8.0,1,0,0,0,0.0,30.0,12.122256159437063,72,42,open,50312000,0,28.0,23-8189,0,2023_January,Services,1.0,0.0,214202798,1
978401,0.0,0,1,1,1,15.0,40.0,15.250595083253597,72,86,open,45233221,0,29.0,23-81904,1,2023_June,Works,0.0,1.0,228600011,0
978402,0.0,0,1,1,1,15.0,40.0,15.250595083253597,72,86,open,45233221,0,29.0,23-81904,1,2023_June,Works,0.0,1.0,228600011,0
789158,0.0,0,0,0,0,0.0,50.0,10.934939218694902,73,84,open,50700000,0,30.0,23-81957,1,2023_June,Services,0.0,3.0,248400160,0
789159,5.0,1,0,0,0,0.0,50.0,10.474559185277286,73,84,open,50413200,0,30.0,23-81957,1,2023_June,Services,1.0,0.0,248400160,1
789161,4.0,1,0,0,0,0.0,50.0,9.711842668281289,73,84,open,50413200,0,30.0,23-81957,1,2023_June,Services,1.0,0.0,248400160,1
789162,2.0,1,0,0,0,0.0,50.0,10.977151195840273,73,84,open,50720000,0,30.0,23-81957,1,2023_June,Services,1.0,0.0,248400160,1
789163,2.0,1,0,0,0,0.0,50.0,11.34699365940713,73,84,open,50730000,0,30.0,23-81957,1,2023_June,Services,1.0,0.0,248400160,1
789164,2.0,1,0,0,0,0.0,50.0,9.387850371772915,73,84,open,50800000,0,30.0,23-81957,1,2023_June,Services,0.6666666666666666,1.0,248400160,1
789165,0.0,0,0,0,0,0.0,50.0,9.444115210359053,73,84,open,50750000,0,30.0,23-81957,1,2023_June,Services,0.0,1.0,248400160,0
457204,5.0,1,1,0,0,0.0,30.0,12.641837381724265,72,77,open,71400000,0,31.0,23-82041,1,2023_June,Services,1.0,0.0,217704683,1
457205,6.0,1,1,0,0,0.0,30.0,10.852787438017229,72,77,open,71221000,0,31.0,23-82041,1,2023_June,Services,1.0,0.0,217704683,1
265444,1.0,0,0,0,0,0.0,60.0,12.89921982609012,72,69,open,37520000,0,31.0,23-82048,0,2023_June,Supplies,0.5,1.0,216902759,1
153513,0.0,0,0,1,1,5.0,45.0,10.308952660644293,72,59,open,39162110,1,32.0,23-8206,1,2023_January,Supplies,0.0,1.0,215901638,0
1133208,3.0,1,0,0,1,8.0,60.0,11.231312140359984,57,81,open,90911200,0,30.0,23-82063,1,2023_June,Services,1.0,0.0,828559674,1
1133209,1.0,1,0,0,1,8.0,60.0,10.7892778389619,57,81,open,90911200,0,30.0,23-82063,1,2023_June,Services,1.0,0.0,828559674,1
1133210,2.0,1,0,0,1,8.0,60.0,9.770413198310786,57,81,open,90911200,0,30.0,23-82063,1,2023_June,Services,1.0,0.0,828559674,1
1133211,2.0,1,0,0,1,8.0,60.0,9.440499258184298,57,81,open,90911200,0,30.0,23-82063,1,2023_June,Services,1.0,0.0,828559674,1
1133212,1.0,1,0,0,1,8.0,60.0,11.729173295356498,57,81,open,90911200,0,30.0,23-82063,1,2023_June,Services,1.0,0.0,828559674,1
1133213,3.0,1,0,0,1,8.0,60.0,11.215164234700776,57,81,open,90911200,0,30.0,23-82063,1,2023_June,Services,1.0,0.0,828559674,1
1133214,1.0,1,0,0,1,8.0,60.0,9.326522126265592,57,81,open,90911200,0,30.0,23-82063,1,2023_June,Services,1.0,0.0,828559674,1
1133215,2.0,1,0,0,1,8.0,60.0,10.979445150639432,57,81,open,90911200,0,30.0,23-82063,1,2023_June,Services,1.0,0.0,828559674,1
1133216,3.0,1,0,0,1,8.0,60.0,9.274722630905451,57,81,open,90911200,0,30.0,23-82063,1,2023_June,Services,1.0,0.0,828559674,1
705539,0.0,0,0,0,0,0.0,50.0,14.800547197498991,72,74,open,66515000,0,33.0,23-82115,1,2023_June,Services,0.0,2.0,200063402,0
705541,0.0,0,0,0,0,0.0,50.0,14.434731288355923,72,74,open,66514110,0,33.0,23-82115,1,2023_June,Services,0.0,3.0,200063402,0
705542,0.0,0,0,0,0,0.0,50.0,10.061345637151708,72,74,open,66515000,0,33.0,23-82115,1,2023_June,Services,0.0,3.0,200063402,0
711987,3.0,1,0,0,0,0.0,40.0,12.611537753638338,72,74,open,22459000,1,40.0,23-82117,0,2023_June,Supplies,1.0,0.0,200063402,1
712463,2.0,0,1,1,1,5.0,40.0,11.512925464970229,72,74,open,90923000,1,32.0,23-82122,1,2023_June,Services,0.2857142857142857,5.0,200063402,1
712464,2.0,1,1,1,1,5.0,40.0,12.542544882151386,72,74,open,33191000,1,32.0,23-82122,1,2023_June,Supplies,0.4,3.0,200063402,1
712465,2.0,1,1,1,1,5.0,45.0,10.596634733096073,72,74,open,15119500,1,32.0,23-82122,1,2023_June,Supplies,0.5,2.0,200063402,1
150686,1.0,0,0,0,0,0.0,50.0,12.100712129872347,72,59,open,39162110,1,29.0,23-82135,1,2023_June,Supplies,0.5,1.0,215902719,1
504555,7.0,1,0,0,0,0.0,40.0,12.520883385370206,55,95,open,71400000,0,30.0,23-82235,0,2023_June,Services,1.0,0.0,775744113,1
835956,4.0,1,0,0,0,0.0,40.0,11.36617566428368,72,01,open,64200000,1,29.0,23-82423,1,2023_June,Services,1.0,0.0,210102497,1
